%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status0.level,field.status0.name,field.status0.message,field.status0.hardware_id,field.status0.values0.key,field.status0.values0.value,field.status0.values1.key,field.status0.values1.value,field.status0.values2.key,field.status0.values2.value,field.status0.values3.key,field.status0.values3.value,field.status0.values4.key,field.status0.values4.value,field.status0.values5.key,field.status0.values5.value,field.status0.values6.key,field.status0.values6.value,field.status0.values7.key,field.status0.values7.value,field.status0.values8.key,field.status0.values8.value,field.status0.values9.key,field.status0.values9.value,field.status0.values10.key,field.status0.values10.value,field.status0.values11.key,field.status0.values11.value,field.status0.values12.key,field.status0.values12.value,field.status0.values13.key,field.status0.values13.value,field.status1.level,field.status1.name,field.status1.message,field.status1.hardware_id,field.status1.values0.key,field.status1.values0.value,field.status1.values1.key,field.status1.values1.value,field.status1.values2.key,field.status1.values2.value,field.status1.values3.key,field.status1.values3.value,field.status1.values4.key,field.status1.values4.value,field.status1.values5.key,field.status1.values5.value,field.status1.values6.key,field.status1.values6.value
1583762856688301854,1261,1583762856687364820,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12569,Duration of window (s),5.044001,Actual frequency (Hz),9.912765,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762857700824232,1262,1583762857697221340,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12579,Duration of window (s),5.044233,Actual frequency (Hz),9.912309,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762858703902235,1263,1583762858706289042,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,51,Events since startup,12590,Duration of window (s),5.045927,Actual frequency (Hz),10.107163,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762859713933553,1264,1583762859714446146,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,51,Events since startup,12600,Duration of window (s),5.045831,Actual frequency (Hz),10.107353,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762860725075088,1265,1583762860723385169,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,51,Events since startup,12610,Duration of window (s),5.045968,Actual frequency (Hz),10.107079,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762861730222539,1266,1583762861733035121,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,51,Events since startup,12620,Duration of window (s),5.045730,Actual frequency (Hz),10.107557,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762862741716883,1267,1583762862740225892,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,51,Events since startup,12630,Duration of window (s),5.043027,Actual frequency (Hz),10.112974,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762863744517516,1268,1583762863747298496,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12640,Duration of window (s),5.041025,Actual frequency (Hz),9.918618,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762864754364116,1269,1583762864753663601,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12650,Duration of window (s),5.039225,Actual frequency (Hz),9.922161,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762865757790038,1270,1583762865760537165,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12660,Duration of window (s),5.037169,Actual frequency (Hz),9.926210,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762866766339919,1271,1583762866768528393,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12670,Duration of window (s),5.035478,Actual frequency (Hz),9.929544,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762867767049203,1272,1583762867769623527,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12680,Duration of window (s),5.029371,Actual frequency (Hz),9.941600,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762868777473787,1273,1583762868779745824,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12690,Duration of window (s),5.032453,Actual frequency (Hz),9.935513,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762869791677317,1274,1583762869788665115,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12700,Duration of window (s),5.034979,Actual frequency (Hz),9.930528,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762870788649513,1275,1583762870789565312,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12710,Duration of window (s),5.029000,Actual frequency (Hz),9.942335,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762871801590632,1276,1583762871799903564,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12720,Duration of window (s),5.031376,Actual frequency (Hz),9.937639,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762872800185045,1277,1583762872800214170,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12730,Duration of window (s),5.030591,Actual frequency (Hz),9.939190,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762873811886833,1278,1583762873810268122,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12740,Duration of window (s),5.030502,Actual frequency (Hz),9.939367,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762874816503100,1279,1583762874818269111,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12750,Duration of window (s),5.029606,Actual frequency (Hz),9.941136,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762875825617986,1280,1583762875825459230,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12760,Duration of window (s),5.035918,Actual frequency (Hz),9.928677,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762876833575224,1281,1583762876832460925,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12770,Duration of window (s),5.032559,Actual frequency (Hz),9.935304,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762877838991422,1282,1583762877841222291,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,50,Events since startup,12780,Duration of window (s),5.041022,Actual frequency (Hz),9.918623,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
1583762878860111731,1283,1583762878851087731,,0,urg_node_front: Hardware Status,Streaming,H1885254,Serial Port,/dev/devices/hokuyofront,Serial Baud,115200,Vendor Name,Hokuyo Automatic Co.,Ltd.,Product Name,SOKUIKI Sensor URG-04LX-UG01(Simple-URG),Firmware Version,3.4.03,Firmware Date,17/Dec./2012,Protocol Version,SCIP 2.0,Device ID,H1885254,Computed Latency,0.-97883417,User Time Offset,0.000000000,Device Status,Sensor works well.,Scan Retrieve Error Count,0,Lidar Error Code,0,Locked out,False,0,urg_node_front: Laser Scan topic status,,H1885254,Events in window,51,Events since startup,12791,Duration of window (s),5.040830,Actual frequency (Hz),10.117381,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.500000,Maximum acceptable frequency (Hz),10.500000
